Id,Weekly_Sales
25_44_2013-05-03,8756.998999999996
25_44_2013-05-10,8756.998999999996
25_44_2013-05-17,8756.998999999996
25_44_2013-05-24,8756.998999999996
25_44_2013-05-31,8756.998999999996
25_44_2013-06-07,8756.998999999996
25_44_2013-06-14,8756.998999999996
25_44_2013-06-21,8756.998999999996
25_44_2013-06-28,8756.998999999996
25_44_2013-07-05,8756.998999999996
25_44_2013-07-12,8756.998999999996
25_44_2013-07-19,8756.998999999996
25_44_2013-07-26,8756.998999999996
25_46_2012-11-02,22113.490000000005
25_46_2012-11-09,22113.490000000005
25_46_2012-11-16,22113.490000000005
25_46_2012-11-23,21907.872900000006
25_46_2012-11-30,22113.490000000005
25_46_2012-12-07,22113.490000000005
25_46_2012-12-14,22113.490000000005
25_46_2012-12-21,22113.490000000005
25_46_2012-12-28,21907.872900000006
25_46_2013-01-04,22113.490000000005
25_46_2013-01-11,22113.490000000005
25_46_2013-01-18,22113.490000000005
25_46_2013-01-25,22113.490000000005
25_46_2013-02-01,22113.490000000005
25_46_2013-02-08,21907.872900000006
25_46_2013-02-15,22113.490000000005
25_46_2013-02-22,22113.490000000005
25_46_2013-03-01,22113.490000000005
25_46_2013-03-08,22113.490000000005
25_46_2013-03-15,22113.490000000005
25_46_2013-03-22,22113.490000000005
25_46_2013-03-29,22113.490000000005
25_46_2013-04-05,22113.490000000005
25_46_2013-04-12,22113.490000000005
25_46_2013-04-19,22113.490000000005
25_46_2013-04-26,22113.490000000005
25_46_2013-05-03,22113.490000000005
25_46_2013-05-10,22113.490000000005
25_46_2013-05-17,22113.490000000005
25_46_2013-05-24,22113.490000000005
25_46_2013-05-31,22113.490000000005
25_46_2013-06-07,22113.490000000005
25_46_2013-06-14,22113.490000000005
25_46_2013-06-21,22113.490000000005
25_46_2013-06-28,22113.490000000005
25_46_2013-07-05,22113.490000000005
25_46_2013-07-12,22113.490000000005
25_46_2013-07-19,22113.490000000005
25_46_2013-07-26,22113.490000000005
25_47_2012-12-28,1623.0617000000004
25_47_2013-03-01,1333.1508000000001
25_47_2013-03-22,1333.1508000000001
25_47_2013-05-03,1333.1508000000001
25_47_2013-05-31,1333.1508000000001
25_48_2013-03-15,994.4453000000004
25_48_2013-06-07,994.4453000000004
25_49_2012-11-02,11525.015399999997
25_49_2012-11-09,11525.015399999997
25_49_2012-11-16,11525.015399999997
25_49_2012-11-23,12488.6989
25_49_2012-11-30,11525.015399999997
25_49_2012-12-07,11525.015399999997
25_49_2012-12-14,11525.015399999997
25_49_2012-12-21,11525.015399999997
25_49_2012-12-28,12488.6989
25_49_2013-01-04,11525.015399999997
25_49_2013-01-11,11525.015399999997
25_49_2013-01-18,11525.015399999997
25_49_2013-01-25,11525.015399999997
25_49_2013-02-01,11525.015399999997
25_49_2013-02-08,12488.6989
25_49_2013-02-15,11525.015399999997
25_49_2013-02-22,11525.015399999997
25_49_2013-03-01,11525.015399999997
25_49_2013-03-08,11525.015399999997
25_49_2013-03-15,11525.015399999997
25_49_2013-03-22,11525.015399999997
25_49_2013-03-29,11525.015399999997
25_49_2013-04-05,11525.015399999997
25_49_2013-04-12,11525.015399999997
25_49_2013-04-19,11525.015399999997
25_49_2013-04-26,11525.015399999997
25_49_2013-05-03,11525.015399999997
25_49_2013-05-10,11525.015399999997
25_49_2013-05-17,11525.015399999997
25_49_2013-05-24,11525.015399999997
25_49_2013-05-31,11525.015399999997
25_49_2013-06-07,11525.015399999997
25_49_2013-06-14,11525.015399999997
25_49_2013-06-21,11525.015399999997
25_49_2013-06-28,11525.015399999997
25_49_2013-07-05,11525.015399999997
25_49_2013-07-12,11525.015399999997
25_49_2013-07-19,11525.015399999997
25_49_2013-07-26,11525.015399999997
25_50_2012-11-02,3996.4694000000004
25_50_2012-11-09,3996.4694000000004
25_50_2012-11-16,3996.4694000000004
25_50_2012-11-23,3773.735100000001
25_50_2012-11-30,3996.4694000000004
25_50_2012-12-07,3996.4694000000004
25_50_2012-12-14,3996.4694000000004
25_50_2012-12-21,3996.4694000000004
25_50_2012-12-28,3773.735100000001
25_50_2013-01-04,3996.4694000000004
25_50_2013-01-11,3996.4694000000004
25_50_2013-01-18,3996.4694000000004
25_50_2013-01-25,3996.4694000000004
25_50_2013-02-01,3996.4694000000004
25_50_2013-02-08,3773.735100000001
25_50_2013-02-15,3996.4694000000004
25_50_2013-02-22,3996.4694000000004
25_50_2013-03-01,3996.4694000000004
25_50_2013-03-08,3996.4694000000004
25_50_2013-03-15,3996.4694000000004
25_50_2013-03-22,3996.4694000000004
25_50_2013-03-29,3996.4694000000004
25_50_2013-04-05,3996.4694000000004
25_50_2013-04-12,3996.4694000000004
25_50_2013-04-19,3996.4694000000004
25_50_2013-04-26,3996.4694000000004
25_50_2013-05-03,3996.4694000000004
25_50_2013-05-10,3996.4694000000004
25_50_2013-05-17,3996.4694000000004
25_50_2013-05-24,3996.4694000000004
25_50_2013-05-31,3996.4694000000004
25_50_2013-06-07,3996.4694000000004
25_50_2013-06-14,3996.4694000000004
25_50_2013-06-21,3996.4694000000004
25_50_2013-06-28,3996.4694000000004
25_50_2013-07-05,3996.4694000000004
25_50_2013-07-12,3996.4694000000004
25_50_2013-07-19,3996.4694000000004
25_50_2013-07-26,3996.4694000000004
25_52_2012-11-02,2726.723900000002
25_52_2012-11-09,2726.723900000002
25_52_2012-11-16,2726.723900000002
25_52_2012-11-23,2034.416900000001
25_52_2012-11-30,2726.723900000002
25_52_2012-12-07,2726.723900000002
25_52_2012-12-14,2726.723900000002
25_52_2012-12-21,2726.723900000002
25_52_2012-12-28,2034.416900000001
25_52_2013-01-04,2726.723900000002
25_52_2013-01-11,2726.723900000002
25_52_2013-01-18,2726.723900000002
25_52_2013-01-25,2726.723900000002
25_52_2013-02-01,2726.723900000002
25_52_2013-02-08,2034.416900000001
25_52_2013-02-15,2726.723900000002
25_52_2013-02-22,2726.723900000002
25_52_2013-03-01,2726.723900000002
25_52_2013-03-08,2726.723900000002
25_52_2013-03-15,2726.723900000002
25_52_2013-03-22,2726.723900000002
25_52_2013-03-29,2726.723900000002
25_52_2013-04-05,2726.723900000002
25_52_2013-04-12,2726.723900000002
25_52_2013-04-19,2726.723900000002
25_52_2013-04-26,2726.723900000002
25_52_2013-05-03,2726.723900000002
25_52_2013-05-10,2726.723900000002
25_52_2013-05-17,2726.723900000002
25_52_2013-05-24,2726.723900000002
25_52_2013-05-31,2726.723900000002
25_52_2013-06-07,2726.723900000002
25_52_2013-06-14,2726.723900000002
25_52_2013-06-21,2726.723900000002
25_52_2013-06-28,2726.723900000002
25_52_2013-07-05,2726.723900000002
25_52_2013-07-12,2726.723900000002
25_52_2013-07-19,2726.723900000002
25_52_2013-07-26,2726.723900000002
25_54_2012-11-23,212.44699999999995
25_54_2012-11-30,243.33219999999997
25_54_2012-12-07,243.33219999999997
25_54_2012-12-21,243.33219999999997
25_54_2012-12-28,212.44699999999995
25_54_2013-01-11,243.33219999999997
25_54_2013-01-25,243.33219999999997
25_54_2013-03-08,243.33219999999997
25_54_2013-03-22,243.33219999999997
25_54_2013-04-12,243.33219999999997
25_54_2013-04-19,243.33219999999997
25_54_2013-05-03,243.33219999999997
25_54_2013-05-24,243.33219999999997
25_54_2013-05-31,243.33219999999997
25_54_2013-06-07,243.33219999999997
25_54_2013-06-14,243.33219999999997
25_54_2013-06-28,243.33219999999997
25_54_2013-07-19,243.33219999999997
25_54_2013-07-26,243.33219999999997
25_55_2012-11-02,22546.740800000007
25_55_2012-11-09,22546.740800000007
25_55_2012-11-16,22546.740800000007
25_55_2012-11-23,22113.52850000001
25_55_2012-11-30,22546.740800000007
25_55_2012-12-07,22546.740800000007
25_55_2012-12-14,22546.740800000007
25_55_2012-12-21,22546.740800000007
25_55_2012-12-28,22113.52850000001
25_55_2013-01-04,22546.740800000007
25_55_2013-01-11,22546.740800000007
25_55_2013-01-18,22546.740800000007
25_55_2013-01-25,22546.740800000007
25_55_2013-02-01,22546.740800000007
25_55_2013-02-08,22113.52850000001
25_55_2013-02-15,22546.740800000007
25_55_2013-02-22,22546.740800000007
25_55_2013-03-01,22546.740800000007
25_55_2013-03-08,22546.740800000007
25_55_2013-03-15,22546.740800000007
25_55_2013-03-22,22546.740800000007
25_55_2013-03-29,22546.740800000007
25_55_2013-04-05,22546.740800000007
25_55_2013-04-12,22546.740800000007
25_55_2013-04-19,22546.740800000007
25_55_2013-04-26,22546.740800000007
25_55_2013-05-03,22546.740800000007
25_55_2013-05-10,22546.740800000007
25_55_2013-05-17,22546.740800000007
25_55_2013-05-24,22546.740800000007
25_55_2013-05-31,22546.740800000007
25_55_2013-06-07,22546.740800000007
25_55_2013-06-14,22546.740800000007
25_55_2013-06-21,22546.740800000007
25_55_2013-06-28,22546.740800000007
25_55_2013-07-05,22546.740800000007
25_55_2013-07-12,22546.740800000007
25_55_2013-07-19,22546.740800000007
25_55_2013-07-26,22546.740800000007
25_56_2012-11-02,2282.558600000002
25_56_2012-11-09,2282.558600000002
25_56_2012-11-16,2282.558600000002
25_56_2012-11-23,2543.558900000002
25_56_2012-11-30,2282.558600000002
25_56_2012-12-07,2282.558600000002
25_56_2012-12-14,2282.558600000002
25_56_2012-12-21,2282.558600000002
25_56_2012-12-28,2543.558900000002
25_56_2013-01-04,2282.558600000002
25_56_2013-01-11,2282.558600000002
25_56_2013-01-18,2282.558600000002
25_56_2013-01-25,2282.558600000002
25_56_2013-02-01,2282.558600000002
25_56_2013-02-08,2543.558900000002
25_56_2013-02-15,2282.558600000002
25_56_2013-02-22,2282.558600000002
25_56_2013-03-01,2282.558600000002
25_56_2013-03-08,2282.558600000002
25_56_2013-03-15,2282.558600000002
25_56_2013-03-22,2282.558600000002
25_56_2013-03-29,2282.558600000002
25_56_2013-04-05,2282.558600000002
25_56_2013-04-12,2282.558600000002
25_56_2013-04-19,2282.558600000002
25_56_2013-04-26,2282.558600000002
25_56_2013-05-03,2282.558600000002
25_56_2013-05-10,2282.558600000002
25_56_2013-05-17,2282.558600000002
25_56_2013-05-24,2282.558600000002
25_56_2013-05-31,2282.558600000002
25_56_2013-06-07,2282.558600000002
25_56_2013-06-14,2282.558600000002
25_56_2013-06-21,2282.558600000002
25_56_2013-06-28,2282.558600000002
25_56_2013-07-05,2282.558600000002
25_56_2013-07-12,2282.558600000002
25_56_2013-07-19,2282.558600000002
25_56_2013-07-26,2282.558600000002
25_58_2012-11-02,1041.4634999999998
25_58_2012-11-16,1041.4634999999998
25_58_2012-11-23,995.2634999999999
25_58_2012-11-30,1041.4634999999998
25_58_2012-12-07,1041.4634999999998
25_58_2012-12-14,1041.4634999999998
25_58_2012-12-21,1041.4634999999998
25_58_2012-12-28,995.2634999999999
25_58_2013-01-04,1041.4634999999998
25_58_2013-01-11,1041.4634999999998
25_58_2013-01-18,1041.4634999999998
25_58_2013-02-01,1041.4634999999998
25_58_2013-02-08,995.2634999999999
25_58_2013-02-15,1041.4634999999998
25_58_2013-02-22,1041.4634999999998
25_58_2013-03-01,1041.4634999999998
25_58_2013-03-08,1041.4634999999998
25_58_2013-03-22,1041.4634999999998
25_58_2013-03-29,1041.4634999999998
25_58_2013-04-05,1041.4634999999998
25_58_2013-04-12,1041.4634999999998
25_58_2013-04-19,1041.4634999999998
25_58_2013-04-26,1041.4634999999998
25_58_2013-05-03,1041.4634999999998
25_58_2013-05-10,1041.4634999999998
25_58_2013-05-17,1041.4634999999998
25_58_2013-05-24,1041.4634999999998
25_58_2013-05-31,1041.4634999999998
25_58_2013-06-07,1041.4634999999998
25_58_2013-06-14,1041.4634999999998
25_58_2013-06-21,1041.4634999999998
25_58_2013-06-28,1041.4634999999998
25_58_2013-07-05,1041.4634999999998
25_58_2013-07-12,1041.4634999999998
25_58_2013-07-19,1041.4634999999998
25_58_2013-07-26,1041.4634999999998
25_59_2012-11-02,1569.2366
25_59_2012-11-09,1569.2366
25_59_2012-11-16,1569.2366
25_59_2012-11-23,1297.6287000000002
25_59_2012-11-30,1569.2366
25_59_2012-12-07,1569.2366
25_59_2012-12-14,1569.2366
25_59_2012-12-21,1569.2366
25_59_2012-12-28,1297.6287000000002
25_59_2013-01-04,1569.2366
25_59_2013-01-11,1569.2366
25_59_2013-01-18,1569.2366
25_59_2013-01-25,1569.2366
25_59_2013-02-01,1569.2366
25_59_2013-02-08,1297.6287000000002
25_59_2013-02-15,1569.2366
25_59_2013-02-22,1569.2366
25_59_2013-03-01,1569.2366
25_59_2013-03-08,1569.2366
25_59_2013-03-15,1569.2366
25_59_2013-03-22,1569.2366
25_59_2013-03-29,1569.2366
25_59_2013-04-05,1569.2366
25_59_2013-04-12,1569.2366
25_59_2013-04-19,1569.2366
25_59_2013-04-26,1569.2366
25_59_2013-05-03,1569.2366
25_59_2013-05-10,1569.2366
25_59_2013-05-17,1569.2366
25_59_2013-05-24,1569.2366
25_59_2013-05-31,1569.2366
25_59_2013-06-07,1569.2366
25_59_2013-06-14,1569.2366
25_59_2013-06-21,1569.2366
25_59_2013-06-28,1569.2366
25_59_2013-07-05,1569.2366
25_59_2013-07-12,1569.2366
25_59_2013-07-19,1569.2366
25_59_2013-07-26,1569.2366
25_60_2012-11-02,380.63380000000006
25_60_2012-11-09,380.63380000000006
25_60_2012-11-16,380.63380000000006
25_60_2012-11-23,309.04509999999993
25_60_2012-11-30,380.63380000000006
25_60_2012-12-07,380.63380000000006
25_60_2012-12-14,380.63380000000006
25_60_2012-12-21,380.63380000000006
25_60_2012-12-28,309.04509999999993
25_60_2013-01-04,380.63380000000006
25_60_2013-01-11,380.63380000000006
25_60_2013-01-18,380.63380000000006
25_60_2013-01-25,380.63380000000006
25_60_2013-02-01,380.63380000000006
25_60_2013-02-08,309.04509999999993
25_60_2013-02-15,380.63380000000006
25_60_2013-02-22,380.63380000000006
25_60_2013-03-01,380.63380000000006
25_60_2013-03-08,380.63380000000006
25_60_2013-03-15,380.63380000000006
25_60_2013-03-22,380.63380000000006
25_60_2013-03-29,380.63380000000006
25_60_2013-04-05,380.63380000000006
25_60_2013-04-12,380.63380000000006
25_60_2013-04-19,380.63380000000006
25_60_2013-04-26,380.63380000000006
25_60_2013-05-03,380.63380000000006
25_60_2013-05-10,380.63380000000006
25_60_2013-05-17,380.63380000000006
25_60_2013-05-24,380.63380000000006
25_60_2013-05-31,380.63380000000006
25_60_2013-06-07,380.63380000000006
25_60_2013-06-14,380.63380000000006
25_60_2013-06-21,380.63380000000006
25_60_2013-06-28,380.63380000000006
25_60_2013-07-05,380.63380000000006
25_60_2013-07-12,380.63380000000006
25_60_2013-07-19,380.63380000000006
25_60_2013-07-26,380.63380000000006
25_67_2012-11-02,9764.367099999996
25_67_2012-11-09,9764.367099999996
25_67_2012-11-16,9764.367099999996
25_67_2012-11-23,10430.128299999993
25_67_2012-11-30,9764.367099999996
25_67_2012-12-07,9764.367099999996
25_67_2012-12-14,9764.367099999996
25_67_2012-12-21,9764.367099999996
25_67_2012-12-28,10430.128299999993
25_67_2013-01-04,9764.367099999996
25_67_2013-01-11,9764.367099999996
25_67_2013-01-18,9764.367099999996
25_67_2013-01-25,9764.367099999996
25_67_2013-02-01,9764.367099999996
25_67_2013-02-08,10430.128299999993
25_67_2013-02-15,9764.367099999996
25_67_2013-02-22,9764.367099999996
25_67_2013-03-01,9764.367099999996
25_67_2013-03-08,9764.367099999996
25_67_2013-03-15,9764.367099999996
25_67_2013-03-22,9764.367099999996
25_67_2013-03-29,9764.367099999996
25_67_2013-04-05,9764.367099999996
25_67_2013-04-12,9764.367099999996
25_67_2013-04-19,9764.367099999996
25_67_2013-04-26,9764.367099999996
25_67_2013-05-03,9764.367099999996
25_67_2013-05-10,9764.367099999996
25_67_2013-05-17,9764.367099999996
25_67_2013-05-24,9764.367099999996
25_67_2013-05-31,9764.367099999996
25_67_2013-06-07,9764.367099999996
25_67_2013-06-14,9764.367099999996
25_67_2013-06-21,9764.367099999996
25_67_2013-06-28,9764.367099999996
25_67_2013-07-05,9764.367099999996
25_67_2013-07-12,9764.367099999996
25_67_2013-07-19,9764.367099999996
25_67_2013-07-26,9764.367099999996
25_71_2012-11-02,5144.046699999999
25_71_2012-11-09,5144.046699999999
25_71_2012-11-16,5144.046699999999
25_71_2012-11-23,5284.7234
25_71_2012-11-30,5144.046699999999
25_71_2012-12-07,5144.046699999999
25_71_2012-12-14,5144.046699999999
25_71_2012-12-21,5144.046699999999
25_71_2012-12-28,5284.7234
25_71_2013-01-04,5144.046699999999
25_71_2013-01-11,5144.046699999999
25_71_2013-01-18,5144.046699999999
25_71_2013-01-25,5144.046699999999
25_71_2013-02-01,5144.046699999999
25_71_2013-02-08,5284.7234
25_71_2013-02-15,5144.046699999999
25_71_2013-02-22,5144.046699999999
25_71_2013-03-01,5144.046699999999
25_71_2013-03-08,5144.046699999999
25_71_2013-03-15,5144.046699999999
25_71_2013-03-22,5144.046699999999
25_71_2013-03-29,5144.046699999999
25_71_2013-04-05,5144.046699999999
25_71_2013-04-12,5144.046699999999
25_71_2013-04-19,5144.046699999999
25_71_2013-04-26,5144.046699999999
25_71_2013-05-03,5144.046699999999
25_71_2013-05-10,5144.046699999999
25_71_2013-05-17,5144.046699999999
25_71_2013-05-24,5144.046699999999
25_71_2013-05-31,5144.046699999999
25_71_2013-06-07,5144.046699999999
25_71_2013-06-14,5144.046699999999
25_71_2013-06-21,5144.046699999999
25_71_2013-06-28,5144.046699999999
25_71_2013-07-05,5144.046699999999
25_71_2013-07-12,5144.046699999999
25_71_2013-07-19,5144.046699999999
25_71_2013-07-26,5144.046699999999
25_72_2012-11-02,36296.7898
25_72_2012-11-09,36296.7898
25_72_2012-11-16,36296.7898
25_72_2012-11-23,41199.495399999985
25_72_2012-11-30,36296.7898
25_72_2012-12-07,36296.7898
25_72_2012-12-14,36296.7898
25_72_2012-12-21,36296.7898
25_72_2012-12-28,41199.495399999985
25_72_2013-01-04,36296.7898
25_72_2013-01-11,36296.7898
25_72_2013-01-18,36296.7898
25_72_2013-01-25,36296.7898
25_72_2013-02-01,36296.7898
25_72_2013-02-08,41199.495399999985
25_72_2013-02-15,36296.7898
25_72_2013-02-22,36296.7898
25_72_2013-03-01,36296.7898
25_72_2013-03-08,36296.7898
25_72_2013-03-15,36296.7898
25_72_2013-03-22,36296.7898
25_72_2013-03-29,36296.7898
25_72_2013-04-05,36296.7898
25_72_2013-04-12,36296.7898
25_72_2013-04-19,36296.7898
25_72_2013-04-26,36296.7898
25_72_2013-05-03,36296.7898
25_72_2013-05-10,36296.7898
25_72_2013-05-17,36296.7898
25_72_2013-05-24,36296.7898
25_72_2013-05-31,36296.7898
25_72_2013-06-07,36296.7898
25_72_2013-06-14,36296.7898
25_72_2013-06-21,36296.7898
25_72_2013-06-28,36296.7898
25_72_2013-07-05,36296.7898
25_72_2013-07-12,36296.7898
25_72_2013-07-19,36296.7898
25_72_2013-07-26,36296.7898
25_74_2012-11-02,18008.361499999988
25_74_2012-11-09,18008.361499999988
25_74_2012-11-16,18008.361499999988
25_74_2012-11-23,18383.740599999997
25_74_2012-11-30,18008.361499999988
25_74_2012-12-07,18008.361499999988
25_74_2012-12-14,18008.361499999988
25_74_2012-12-21,18008.361499999988
25_74_2012-12-28,18383.740599999997
25_74_2013-01-04,18008.361499999988
25_74_2013-01-11,18008.361499999988
25_74_2013-01-18,18008.361499999988
25_74_2013-01-25,18008.361499999988
25_74_2013-02-01,18008.361499999988
25_74_2013-02-08,18383.740599999997
25_74_2013-02-15,18008.361499999988
25_74_2013-02-22,18008.361499999988
25_74_2013-03-01,18008.361499999988
25_74_2013-03-08,18008.361499999988
25_74_2013-03-15,18008.361499999988
25_74_2013-03-22,18008.361499999988
25_74_2013-03-29,18008.361499999988
25_74_2013-04-05,18008.361499999988
25_74_2013-04-12,18008.361499999988
25_74_2013-04-19,18008.361499999988
25_74_2013-04-26,18008.361499999988
25_74_2013-05-03,18008.361499999988
25_74_2013-05-10,18008.361499999988
25_74_2013-05-17,18008.361499999988
25_74_2013-05-24,18008.361499999988
